41.97,41.97,75.23,73.45,85.41
36.27,36.27,81.70,74.36,82.97
39.51,39.51,78.62,74.54,80.12
44.34,44.34,67.43,78.48,81.58
48.08,48.08,65.33,77.61,81.01
48.92,48.92,61.79,78.25,81.70
48.52,48.52,66.76,79.02,79.81
45.55,45.55,66.82,79.30,79.70
43.26,43.26,63.74,78.81,78.51
45.41,45.41,64.91,78.76,78.19
42.46,42.46,64.18,78.77,80.18
43.81,43.81,62.15,78.35,80.15
43.79,43.79,58.10,77.41,81.01
43.03,43.03,59.67,78.08,80.10
39.91,39.91,62.42,78.26,80.02
43.90,43.90,58.06,71.84,78.99
48.66,48.66,59.84,67.20,79.95
48.37,48.37,76.82,73.22,82.34
46.20,46.20,79.36,69.58,80.37
47.27,47.27,71.10,76.73,81.13
45.18,45.18,72.43,78.20,79.73
49.48,49.48,70.80,80.83,80.60
47.25,47.25,71.36,79.17,79.95
47.06,47.06,63.96,77.83,80.56
47.61,47.61,64.12,77.72,80.76
47.17,47.17,58.40,77.68,81.17
45.35,45.35,58.68,77.39,81.05
47.82,47.82,58.81,77.49,80.19
46.64,46.64,55.82,77.95,79.64
47.75,47.75,52.75,78.01,80.76
49.53,49.53,54.85,79.04,78.57
46.72,46.72,60.11,79.09,77.37
48.88,48.88,71.21,75.60,80.67
52.68,52.68,80.01,73.25,81.67
50.93,50.93,73.50,75.34,79.57
50.67,50.67,71.26,76.67,79.92
51.25,51.25,68.89,78.28,79.32
48.12,48.12,65.84,78.99,79.22
53.37,53.37,64.28,79.01,79.95
57.04,57.04,61.29,78.01,79.10
55.53,55.53,60.90,76.15,78.41
51.03,51.03,62.74,78.19,80.73
50.97,50.97,57.34,77.60,81.75
51.69,51.69,52.60,77.18,79.73
49.75,49.75,51.72,78.50,78.40
49.93,49.93,54.16,78.82,79.63
48.90,48.90,55.87,77.37,79.56
50.95,50.95,63.98,72.43,80.55
53.63,53.63,78.00,76.12,79.52
57.17,57.17,79.35,78.22,82.35
56.88,56.88,73.00,78.13,82.56
54.67,54.67,75.97,78.75,81.52
54.32,54.32,72.50,79.83,81.09
54.33,54.33,69.28,77.91,78.79
52.14,52.14,62.18,75.03,79.31
56.05,56.05,60.34,76.13,78.80
56.85,56.85,58.79,77.80,79.93
55.95,55.95,57.57,74.98,80.26
53.80,53.80,53.06,77.18,80.05
56.56,56.56,55.12,79.56,79.76
59.26,59.26,52.83,79.98,83.49
59.91,59.91,54.00,78.61,82.28
59.57,59.57,55.57,75.87,81.61
59.68,59.68,58.57,73.42,82.81
60.63,60.63,61.74,78.64,80.79
59.65,59.65,61.28,77.61,82.69
59.04,59.04,60.49,76.68,80.95
59.22,59.22,58.65,76.70,81.05
59.51,59.51,58.78,76.71,80.38
63.53,63.53,56.68,77.71,81.43
63.53,63.53,56.37,78.71,83.10
60.82,60.82,56.91,78.03,80.00
64.16,64.16,55.24,76.49,82.53
65.17,65.17,55.10,75.99,83.21
64.39,64.39,53.93,76.20,80.70
65.15,65.15,52.28,75.05,83.12
65.74,65.74,52.26,75.16,84.86
63.91,63.91,56.21,75.86,80.01
63.68,63.68,63.03,74.90,83.66
65.10,65.10,80.53,71.68,81.57
63.49,63.49,81.91,67.92,80.03
65.52,65.52,75.45,72.64,82.16
65.22,65.22,75.64,74.98,81.73
64.48,64.48,75.05,75.44,84.12
65.32,65.32,71.85,76.91,82.81
63.78,63.78,58.46,77.49,81.22
63.38,63.38,54.49,77.52,83.89
63.07,63.07,56.83,77.06,81.19
64.70,64.70,57.44,76.62,80.79
64.80,64.80,57.07,75.95,83.86
65.91,65.91,56.49,75.56,80.52
66.28,66.28,58.40,76.06,82.20
65.08,65.08,56.00,75.81,80.75
63.92,63.92,58.68,75.68,81.97
63.79,63.79,70.40,73.59,79.96
64.59,64.59,82.39,65.11,82.11
60.16,60.16,77.05,63.57,79.17
55.43,55.43,72.86,69.60,79.06
55.51,55.51,74.44,75.35,80.87
56.88,56.88,69.20,76.50,81.39
57.72,57.72,71.73,76.72,79.72
58.45,58.45,68.45,77.24,82.28
57.29,57.29,69.05,77.89,80.74
52.83,52.83,64.22,77.93,82.43
53.03,53.03,65.31,77.31,83.78
55.12,55.12,64.04,76.24,83.30
54.66,54.66,62.74,77.53,85.57
48.30,48.30,58.34,77.90,82.43
51.66,51.66,57.98,77.14,81.42
49.56,49.56,65.45,74.66,82.39
51.24,51.24,62.66,72.27,82.09
55.74,55.74,57.36,73.22,82.88
48.71,48.71,57.03,74.54,81.53
51.75,51.75,55.31,75.40,83.47
44.68,44.68,55.63,77.32,83.15
44.43,44.43,55.93,75.92,84.37
47.19,47.19,53.99,73.37,82.54
49.44,49.44,47.97,73.82,83.21
47.63,47.63,50.41,75.67,81.39
47.53,47.53,50.49,75.37,81.96
48.76,48.76,47.37,72.58,83.41
52.30,52.30,46.81,72.51,82.58
50.83,50.83,46.21,71.70,83.96
48.49,48.49,55.51,71.13,83.63
47.17,47.17,67.15,70.84,81.82
48.11,48.11,75.99,75.56,83.37
47.26,47.26,80.56,71.95,81.60
50.09,50.09,74.40,73.22,82.01
51.58,51.58,74.25,71.23,84.47
53.03,53.03,64.67,72.62,83.58
51.44,51.44,69.95,72.90,87.17
49.33,49.33,65.53,75.47,83.81
48.27,48.27,62.10,75.02,84.16
47.94,47.94,63.91,76.22,81.70
43.47,43.47,60.88,76.24,81.58
40.29,40.29,61.03,75.05,80.39
39.05,39.05,62.17,74.76,80.98
42.01,42.01,61.01,74.74,82.69
39.31,39.31,60.42,76.24,85.56
37.84,37.84,60.98,71.59,85.87
41.70,41.70,62.65,75.36,83.91
49.42,49.42,76.69,78.45,83.90
39.23,39.23,80.56,75.69,83.69
42.13,42.13,74.88,72.45,85.90
49.38,49.38,76.95,76.06,84.39
48.80,48.80,75.04,78.40,81.79
50.28,50.28,72.79,74.74,82.95
50.12,50.12,66.35,75.15,85.00
50.34,50.34,61.78,73.88,82.73
50.58,50.58,60.13,71.01,82.80
50.78,50.78,62.59,72.72,82.33
48.79,48.79,61.92,76.35,81.78
48.40,48.40,60.68,76.24,84.15
44.90,44.90,55.90,71.68,81.09
39.40,39.40,54.10,72.24,82.16
46.14,46.14,59.51,74.86,82.68
43.72,43.72,70.37,75.16,81.53
37.72,37.72,70.89,73.10,80.13
34.52,34.52,76.09,74.11,81.00
35.49,35.49,73.36,72.44,83.72
43.66,43.66,65.06,72.69,80.02
54.13,54.13,66.00,72.86,83.96
54.29,54.29,62.52,72.37,80.49
52.56,52.56,61.96,71.20,80.74
50.92,50.92,60.57,68.88,81.38
54.84,54.84,61.91,73.91,85.70
52.95,52.95,59.76,72.60,83.41
48.63,48.63,55.49,72.42,80.34
45.52,45.52,54.43,72.85,82.67
45.98,45.98,56.09,69.96,78.33
49.80,49.80,63.64,66.10,79.87
53.52,53.52,67.29,71.04,80.71
55.10,55.10,80.11,72.14,81.66
53.60,53.60,78.02,71.05,80.33
50.50,50.50,75.28,73.53,85.34
54.28,54.28,71.57,69.48,82.67
56.00,56.00,71.55,71.87,84.48
57.91,57.91,67.10,73.74,86.86
62.68,62.68,67.50,74.12,81.41
61.83,61.83,67.34,74.09,85.62
59.30,59.30,66.73,72.25,84.06
61.53,61.53,63.09,76.06,81.18
58.88,58.88,63.31,72.77,80.61
56.94,56.94,59.49,76.40,84.06
52.74,52.74,57.28,73.31,79.80
51.44,51.44,58.49,71.60,81.60
50.76,50.76,64.83,69.14,80.43
51.03,51.03,70.68,68.27,78.54
47.93,47.93,81.64,66.42,81.31
49.27,49.27,76.76,74.01,82.01
49.14,49.14,74.23,77.94,80.48
50.44,50.44,70.53,81.12,83.26
55.20,55.20,66.44,76.77,80.20
57.53,57.53,62.49,76.98,81.20
57.83,57.83,61.28,76.55,81.13
57.77,57.77,56.82,75.30,80.97
59.45,59.45,56.56,72.76,81.81
64.67,64.67,55.02,73.04,81.36
65.02,65.02,54.27,73.70,80.98
66.62,66.62,53.33,74.02,79.88
64.17,64.17,52.15,74.16,78.90
67.64,67.64,52.49,74.81,81.82
66.84,66.84,52.62,76.98,80.21
68.68,68.68,54.94,76.54,80.50
74.11,74.11,54.13,77.87,79.24
72.58,72.58,54.47,76.05,79.06
68.19,68.19,54.07,75.29,78.06
66.15,66.15,51.82,78.55,79.05
69.36,69.36,50.04,77.48,80.98
63.23,63.23,48.62,74.29,80.23
69.28,69.28,50.82,74.47,78.95
72.11,72.11,49.84,75.32,81.33
72.09,72.09,47.93,74.75,79.41
71.66,71.66,50.13,69.56,80.62
71.93,71.93,49.01,75.03,79.79
68.91,68.91,50.07,78.48,80.38
70.15,70.15,49.93,78.53,80.88
65.94,65.94,55.77,79.64,79.99
58.71,58.71,67.70,78.67,82.65
65.44,65.44,75.47,73.41,81.00
71.93,71.93,81.64,73.68,82.54
68.77,68.77,76.44,74.01,80.98
68.93,68.93,70.87,74.70,78.75
72.44,72.44,69.73,76.13,78.42
73.13,73.13,66.75,77.92,82.88
73.54,73.54,63.20,77.80,80.44
73.57,73.57,61.69,76.07,81.44
73.85,73.85,60.71,76.02,80.67
72.98,72.98,55.32,76.95,79.01
73.12,73.12,56.69,78.39,78.85
73.82,73.82,57.97,78.01,81.17
71.66,71.66,56.39,78.38,82.76
68.04,68.04,56.91,77.69,80.63
68.25,68.25,54.18,77.58,81.29
74.78,74.78,54.69,76.51,83.20
75.46,75.46,51.90,77.57,81.77
72.66,72.66,53.33,77.26,82.81
75.29,75.29,50.49,76.41,84.05
75.72,75.72,50.12,74.34,81.67
75.44,75.44,50.65,80.47,82.97
75.22,75.22,48.55,80.55,79.19
76.75,76.75,48.77,80.62,77.80
76.42,76.42,50.26,77.95,80.19
77.43,77.43,52.50,77.74,81.20
76.75,76.75,57.00,76.15,79.26
71.83,71.83,57.39,75.58,78.48
74.47,74.47,59.97,76.39,80.78
72.42,72.42,56.49,77.26,80.11
77.68,77.68,54.71,75.38,81.44
73.28,73.28,59.34,76.34,80.18
73.60,73.60,72.37,79.89,81.46
73.44,73.44,80.26,81.48,82.34
76.54,76.54,73.84,78.63,82.00
73.93,73.93,72.79,77.85,83.70
74.58,74.58,64.17,79.02,83.46
76.84,76.84,64.07,77.30,81.02
73.74,73.74,65.90,73.90,82.03
76.23,76.23,66.62,70.11,80.97
70.57,70.57,63.60,72.16,81.12
77.20,77.20,62.88,75.29,83.43
75.17,75.17,63.44,75.27,82.32
73.71,73.71,59.62,72.63,81.01
78.30,78.30,57.32,75.73,82.96
77.34,77.34,56.34,73.89,81.38
76.83,76.83,56.67,75.02,83.02
77.61,77.61,59.00,75.08,79.89
77.74,77.74,70.91,79.86,84.07
72.78,72.78,80.94,80.96,79.18
75.18,75.18,71.06,79.05,80.69
76.60,76.60,69.79,80.57,80.95
77.62,77.62,71.90,78.19,81.50
77.72,77.72,70.70,76.40,80.84
77.73,77.73,64.60,76.28,80.40
70.93,70.93,54.27,72.07,81.23
63.98,63.98,51.37,74.42,81.98
73.07,73.07,52.37,72.87,79.30
77.90,77.90,54.82,75.19,80.88
69.97,69.97,54.72,76.26,83.89
72.01,72.01,54.55,74.17,80.14
75.59,75.59,54.27,74.30,80.89
75.27,75.27,58.23,76.30,80.98
70.90,70.90,66.32,76.11,81.12
78.76,78.76,75.09,74.52,82.92
70.22,70.22,76.26,73.73,79.82
71.19,71.19,69.01,74.21,81.30
77.23,77.23,69.22,76.51,78.71
67.27,67.27,68.16,72.26,79.40
62.61,62.61,66.37,68.54,80.70
59.40,59.40,62.62,73.46,80.67
64.28,64.28,59.73,73.82,81.25
67.70,67.70,56.34,74.10,79.74
72.29,72.29,56.55,76.23,78.24
67.37,67.37,56.34,77.76,81.59
68.84,68.84,57.36,75.67,82.03
69.64,69.64,60.64,75.56,81.00
69.48,69.48,64.67,75.96,82.01
70.15,70.15,67.43,78.13,80.61
61.43,61.43,76.10,77.34,82.31
58.30,58.30,80.94,78.64,79.69
57.78,57.78,73.88,79.95,80.08
57.89,57.89,70.59,80.06,80.50
64.34,64.34,74.33,79.72,80.61
56.67,56.67,69.49,78.73,81.28
55.78,55.78,67.49,75.86,79.39
59.60,59.60,58.38,76.75,80.41
53.90,53.90,58.56,78.24,79.61
55.21,55.21,55.64,76.69,79.54
54.88,54.88,57.13,74.26,79.06
54.04,54.04,55.75,71.86,81.00
56.03,56.03,53.74,73.20,80.42
53.91,53.91,52.83,73.57,83.50
56.20,56.20,51.40,73.96,83.86
52.79,52.79,52.28,77.25,84.03
53.62,53.62,54.46,76.03,83.37
49.30,49.30,59.16,77.51,81.75
52.81,52.81,57.04,77.86,82.17
54.59,54.59,58.51,79.16,81.94
52.01,52.01,55.74,78.83,81.41
52.35,52.35,54.16,77.18,83.37
53.58,53.58,52.36,75.72,82.47
51.51,51.51,53.39,75.80,81.00
51.46,51.46,55.05,78.42,82.37
52.74,52.74,57.66,77.34,81.98
58.07,58.07,57.58,76.48,80.00
59.89,59.89,59.11,79.27,81.41
55.26,55.26,57.25,78.68,78.40
54.44,54.44,60.51,78.07,79.31
50.73,50.73,61.39,78.03,80.40
53.23,53.23,73.93,74.74,81.91
53.14,53.14,78.15,77.98,81.15
57.08,57.08,74.70,77.36,80.38
52.21,52.21,70.57,76.76,79.09
52.96,52.96,73.72,75.80,80.04
53.53,53.53,69.55,77.32,80.69
57.21,57.21,61.44,78.45,81.67
63.74,63.74,59.43,77.00,82.64
62.60,62.60,64.91,78.48,79.35
52.81,52.81,63.58,79.41,80.50
53.03,53.03,58.12,76.07,79.36
55.99,55.99,55.49,75.40,79.36
56.47,56.47,52.35,74.32,78.32
57.90,57.90,51.83,73.76,79.45
62.57,62.57,54.12,74.37,80.14
73.08,73.08,63.44,75.78,81.29
75.05,75.05,74.14,74.76,81.27
72.08,72.08,72.92,77.62,81.74
72.66,72.66,74.58,78.18,79.47
70.91,70.91,71.45,78.81,81.92
68.51,68.51,67.34,79.36,82.59
69.00,69.00,63.46,76.35,83.04
69.60,69.60,60.87,74.92,79.96
73.63,73.63,60.59,75.45,82.45
71.92,71.92,57.95,76.72,81.02
71.92,71.92,56.58,76.03,78.85
71.82,71.82,57.78,77.46,80.01
68.56,68.56,53.75,75.40,79.23
67.35,67.35,53.15,74.81,79.82
64.31,64.31,53.24,73.04,80.46
59.75,59.75,52.51,74.84,79.92
60.57,60.57,54.47,77.92,79.47
65.72,65.72,55.27,80.28,80.13
67.23,67.23,54.55,79.92,79.15
64.75,64.75,54.85,79.60,82.16
64.53,64.53,56.65,78.72,82.64
69.13,69.13,55.14,78.21,81.19
74.09,74.09,50.40,78.14,82.06
73.58,73.58,49.03,78.47,80.41
70.55,70.55,48.41,76.18,82.58
70.66,70.66,46.39,76.57,80.22
69.87,69.87,48.50,75.52,81.25
69.32,69.32,47.29,75.57,80.97
69.97,69.97,47.95,77.65,81.23
73.69,73.69,47.36,78.62,78.17
73.05,73.05,48.32,78.13,80.84
73.47,73.47,53.18,79.00,82.64
72.75,72.75,69.81,77.62,82.85
72.73,72.73,81.57,77.41,81.38
73.38,73.38,74.72,71.33,82.28
72.91,72.91,76.26,74.46,79.99
71.34,71.34,66.99,73.34,79.34
73.46,73.46,63.42,73.57,79.32
72.77,72.77,66.60,74.17,79.87
75.37,75.37,66.25,73.83,82.31
75.89,75.89,61.68,70.15,79.05
70.46,70.46,61.44,73.27,80.97
69.68,69.68,61.28,76.78,79.40
72.99,72.99,58.69,76.88,79.75
73.29,73.29,57.72,78.09,79.22
75.47,75.47,59.07,77.81,82.56
74.01,74.01,54.83,77.92,83.07
73.62,73.62,52.13,74.83,80.40
75.18,75.18,65.21,74.41,82.42
75.82,75.82,80.17,77.54,84.95
74.82,74.82,75.79,76.05,82.50
71.10,71.10,74.81,76.62,82.52
71.00,71.00,71.72,75.78,81.59
72.93,72.93,68.55,74.54,79.60
71.56,71.56,64.20,75.80,80.76
75.26,75.26,55.84,75.49,80.81
71.51,71.51,65.91,74.61,79.98
72.11,72.11,63.41,76.03,80.25
75.42,75.42,59.51,76.58,77.30
77.70,77.70,57.67,77.30,80.06
78.34,78.34,54.73,76.17,80.87
74.19,74.19,55.45,78.22,79.37
69.77,69.77,62.84,79.85,79.30
72.69,72.69,64.09,80.01,77.81
71.28,71.28,71.97,78.40,79.82
75.99,75.99,80.11,79.76,82.54
76.15,76.15,78.42,75.72,81.17
75.00,75.00,68.73,79.87,78.76
74.65,74.65,66.33,78.91,78.62
75.95,75.95,65.95,77.23,80.61
72.27,72.27,60.48,78.94,80.41
75.56,75.56,60.69,77.21,82.51
76.34,76.34,60.69,76.24,81.81
73.53,73.53,58.72,75.44,80.35
67.28,67.28,56.66,76.92,78.58
69.19,69.19,55.25,77.25,81.37
75.13,75.13,53.23,75.23,79.98
75.71,75.71,53.28,75.61,79.22
68.10,68.10,55.24,75.80,80.11
68.73,68.73,59.69,72.93,79.40
66.99,66.99,78.63,71.80,81.37
67.32,67.32,72.91,73.12,81.20
63.22,63.22,71.35,73.00,80.30
53.24,53.24,67.61,76.20,80.91
58.63,58.63,64.40,77.35,80.82
56.84,56.84,69.71,77.79,79.94
56.66,56.66,65.53,77.35,79.41
56.42,56.42,59.33,77.80,79.28
55.05,55.05,60.77,71.21,80.26
51.85,51.85,59.93,73.43,82.05
50.87,50.87,55.95,77.51,78.69
50.18,50.18,55.53,76.36,77.33
52.53,52.53,55.65,75.02,79.82
50.44,50.44,59.59,78.27,81.31
49.19,49.19,69.43,77.89,82.27
45.91,45.91,79.81,75.94,81.38
45.81,45.81,79.53,77.02,81.39
48.08,48.08,78.79,78.64,81.54
50.03,50.03,76.29,78.61,80.88
47.06,47.06,72.00,80.29,81.46
47.26,47.26,69.26,78.28,78.90
45.62,45.62,63.44,71.64,79.63
51.19,51.19,64.21,72.72,80.59
48.58,48.58,64.00,72.66,79.91
48.38,48.38,60.23,73.00,81.94
49.46,49.46,57.90,73.31,80.46
40.29,40.29,58.53,74.62,78.18
39.58,39.58,58.24,78.43,80.13
35.59,35.59,55.57,79.76,81.65
34.85,34.85,53.71,79.63,80.96
36.74,36.74,56.05,80.22,80.15
31.91,31.91,53.92,80.66,79.43
33.02,33.02,52.82,78.42,79.70
33.53,33.53,50.88,76.27,81.24
33.25,33.25,50.20,76.11,82.05
33.16,33.16,49.95,76.22,80.37
36.71,36.71,49.84,76.14,79.83
39.83,39.83,50.74,76.46,80.59
37.46,37.46,48.70,75.42,81.63
37.94,37.94,48.60,77.18,80.38
36.05,36.05,52.01,77.66,81.64
30.17,30.17,58.07,77.98,83.09
27.45,27.45,60.41,78.11,82.83
29.75,29.75,57.93,77.78,82.61
23.32,23.32,56.59,75.69,79.47
23.02,23.02,61.66,76.13,80.29
27.05,27.05,76.60,72.79,82.20
28.96,28.96,78.02,73.10,80.71
33.28,33.28,75.30,73.78,83.38
36.61,36.61,70.47,70.57,78.80
27.86,27.86,70.32,74.87,80.87
24.45,24.45,66.42,75.66,80.67
29.75,29.75,64.70,74.30,79.79
31.95,31.95,65.32,76.36,80.88
28.34,28.34,62.11,77.35,81.12
31.05,31.05,59.73,77.51,79.10
35.51,35.51,57.05,77.87,78.12
32.36,32.36,54.67,78.44,80.20
24.22,24.22,54.13,77.28,80.03
27.17,27.17,52.59,77.22,81.14
27.41,27.41,48.86,77.44,78.88
30.80,30.80,51.41,76.06,81.17
25.44,25.44,51.88,77.49,79.70
25.20,25.20,50.46,79.98,81.25
25.37,25.37,51.39,80.75,78.28
23.83,23.83,47.96,79.80,79.41
20.46,20.46,45.92,79.29,78.43
19.55,19.55,46.20,78.37,78.93
18.13,18.13,45.43,78.40,81.33
16.66,16.66,44.17,77.72,78.08
15.25,15.25,42.73,78.38,78.97
16.18,16.18,42.15,78.23,77.86
17.63,17.63,42.34,78.59,80.76
18.68,18.68,41.63,79.10,81.15
18.75,18.75,40.05,77.89,81.56
20.77,20.77,43.13,78.95,80.92
23.17,23.17,51.15,77.64,81.81
18.32,18.32,63.77,77.28,80.71
11.51,11.51,73.08,73.54,79.84
8.08,8.08,83.39,67.67,79.91
4.40,4.40,75.51,72.51,79.86
12.43,12.43,75.19,77.57,79.22
12.27,12.27,70.49,77.13,79.87
14.59,14.59,68.14,76.19,79.53
14.84,14.84,70.44,78.45,81.30
17.40,17.40,65.70,77.87,80.84
18.85,18.85,61.80,78.09,81.18
19.13,19.13,58.88,79.40,80.23
20.40,20.40,62.79,79.82,79.33
21.29,21.29,55.24,78.86,79.13
20.08,20.08,54.57,78.92,78.76
21.68,21.68,55.50,77.98,79.42
17.08,17.08,55.50,77.62,79.59
13.72,13.72,61.33,77.73,81.08
13.41,13.41,57.08,76.28,78.10
16.63,16.63,53.81,76.56,82.86
21.84,21.84,52.08,75.71,80.66
24.10,24.10,52.60,78.90,79.68
24.27,24.27,54.03,77.39,82.80
23.85,23.85,53.01,77.27,81.97
23.23,23.23,51.45,77.94,82.89
27.92,27.92,51.73,76.13,84.18
28.83,28.83,50.40,75.67,83.56
27.40,27.40,48.89,76.69,82.28
26.74,26.74,50.04,78.23,81.22
25.26,25.26,49.37,77.84,82.90
28.21,28.21,49.91,77.65,79.77
28.25,28.25,50.37,77.13,80.84
22.58,22.58,52.89,78.49,81.13
15.97,15.97,60.33,79.30,81.21
10.20,10.20,71.51,76.24,81.85
2.99,2.99,74.72,73.59,78.32
0.11,0.11,72.03,77.44,77.52
2.13,2.13,70.09,78.30,77.66
1.07,1.07,66.80,78.46,77.06
2.85,2.85,65.58,79.38,78.33
3.49,3.49,62.00,79.58,78.65
2.58,2.58,60.45,79.20,78.57
3.92,3.92,58.68,79.14,79.61
8.04,8.04,60.29,78.87,81.29
15.72,15.72,59.24,79.00,81.64
16.29,16.29,57.06,79.12,81.82
14.69,14.69,57.06,79.04,82.36
14.89,14.89,58.73,79.16,82.23
14.50,14.50,65.17,78.22,82.25
11.67,11.67,75.12,77.47,81.11
7.22,7.22,83.52,76.93,81.48
9.57,9.57,80.76,75.96,81.75
16.35,16.35,67.49,76.40,82.75
17.30,17.30,71.70,72.67,79.73
18.07,18.07,67.89,77.23,81.90
18.25,18.25,67.50,79.82,78.68
21.08,21.08,59.43,80.49,77.79
21.76,21.76,63.60,78.81,80.95
22.06,22.06,58.76,78.74,79.48
20.52,20.52,56.60,79.26,80.02
19.04,19.04,53.74,79.93,80.10
19.34,19.34,54.88,80.46,79.61
20.01,20.01,51.20,80.57,80.24
19.32,19.32,53.59,80.18,78.85
17.53,17.53,55.40,74.14,79.01
11.76,11.76,60.39,78.03,82.14
9.27,9.27,62.14,78.04,80.15
9.49,9.49,59.08,80.44,79.84
5.90,5.90,57.44,79.25,82.09
5.96,5.96,57.34,79.35,80.61
6.68,6.68,56.47,79.43,78.73
7.73,7.73,56.46,79.30,81.52
12.64,12.64,55.91,78.06,82.52
15.39,15.39,54.82,77.51,81.58
13.95,13.95,55.13,79.60,81.47
11.67,11.67,53.95,79.83,79.19
14.28,14.28,53.44,79.70,80.68
16.96,16.96,51.49,79.71,79.82
15.45,15.45,54.03,80.03,78.55
14.20,14.20,60.79,79.67,79.82
13.31,13.31,74.76,77.26,79.84
8.73,8.73,80.71,73.62,82.20
7.34,7.34,79.15,74.54,82.04
8.48,8.48,73.68,81.11,82.73
7.72,7.72,74.01,82.41,80.53
7.53,7.53,70.94,82.18,80.31
12.94,12.94,60.87,81.54,81.50
14.82,14.82,57.71,80.55,82.15
15.41,15.41,57.38,81.04,81.34
10.14,10.14,57.72,81.17,80.69
7.35,7.35,57.51,81.25,81.48
9.20,9.20,52.94,81.77,81.05
12.87,12.87,57.67,82.07,82.51
16.60,16.60,55.10,82.33,84.24
18.46,18.46,53.69,82.34,83.96
19.08,19.08,62.17,81.75,82.60
14.97,14.97,74.22,80.17,83.48
7.05,7.05,79.97,76.84,80.85
2.85,2.85,77.63,78.72,78.97
6.38,6.38,73.08,75.19,83.60
11.66,11.66,68.87,78.38,85.41
12.50,12.50,67.28,79.39,81.32
11.94,11.94,66.10,78.95,82.56
8.92,8.92,64.91,77.55,85.03
4.58,4.58,62.37,75.46,81.80
0.60,0.60,57.99,76.76,82.87
-0.00,-0.00,60.69,77.81,83.78
0.54,0.54,61.57,78.00,83.02
2.90,2.90,58.36,77.84,81.94
3.53,3.53,57.07,76.39,82.18
5.13,5.13,53.21,76.06,77.71
11.14,11.14,51.47,74.20,76.64
13.64,13.64,51.79,72.81,80.72
14.94,14.94,50.72,73.96,80.23
17.42,17.42,51.05,75.59,80.62
18.18,18.18,51.48,77.63,79.63
20.03,20.03,51.73,76.13,82.03
19.43,19.43,50.72,75.93,83.74
19.26,19.26,51.86,76.50,82.94
18.07,18.07,50.56,77.17,82.87
19.69,19.69,51.30,78.49,81.18
18.97,18.97,53.10,75.97,81.95
19.25,19.25,50.96,75.86,85.26
20.88,20.88,52.31,76.98,81.61
22.91,22.91,51.90,74.64,85.15
21.05,21.05,51.23,75.36,82.24
15.94,15.94,55.10,76.96,79.41
16.37,16.37,67.62,77.66,83.22
18.45,18.45,81.93,80.02,80.04
23.27,23.27,76.03,77.93,81.05
25.08,25.08,76.80,76.39,82.41
20.99,20.99,69.12,75.60,84.93
16.68,16.68,69.56,75.60,83.42
10.10,10.10,67.81,74.89,83.46
16.02,16.02,67.95,75.95,81.26
22.57,22.57,66.14,74.71,81.18
21.84,21.84,62.94,73.72,82.91
20.11,20.11,65.06,74.51,82.30
19.34,19.34,65.41,76.04,81.27
17.26,17.26,61.07,75.33,83.70
15.26,15.26,58.98,75.50,82.88
12.25,12.25,64.73,75.00,80.41
15.28,15.28,63.33,69.29,80.31
17.52,17.52,76.41,68.49,82.16
19.45,19.45,81.97,73.24,82.34
14.07,14.07,74.23,77.82,82.42
14.39,14.39,75.27,78.42,82.41
8.51,8.51,73.08,74.33,82.27
10.19,10.19,67.64,74.94,81.13
14.62,14.62,57.77,75.49,79.30
11.15,11.15,58.78,76.14,83.21
11.18,11.18,63.42,76.56,81.40
12.20,12.20,59.67,77.37,83.42
12.23,12.23,58.43,77.09,84.31
11.96,11.96,55.61,75.18,82.22
17.93,17.93,54.96,77.33,84.93
22.27,22.27,58.86,77.38,80.81
19.24,19.24,67.06,75.40,78.80
12.94,12.94,73.19,70.99,79.94
6.37,6.37,83.61,75.30,79.84
10.59,10.59,77.56,73.14,80.54
10.19,10.19,71.12,76.73,80.69
13.62,13.62,66.32,71.77,84.20
16.05,16.05,63.20,74.91,83.33
24.92,24.92,62.44,73.95,85.01
25.53,25.53,60.60,75.78,82.95
24.40,24.40,58.42,76.31,84.32
24.14,24.14,57.56,73.64,82.91
18.73,18.73,57.45,76.33,83.08
26.44,26.44,58.10,76.80,82.16
26.67,26.67,56.85,76.13,82.68
25.87,25.87,62.22,74.08,79.79
27.53,27.53,72.66,77.79,83.72
31.21,31.21,78.70,75.19,81.98
29.17,29.17,72.64,78.39,83.09
26.01,26.01,75.00,77.80,83.57
25.97,25.97,70.91,76.43,79.92
37.19,37.19,71.66,77.34,82.09
45.11,45.11,71.35,74.14,81.00
47.85,47.85,66.19,77.06,82.99
43.81,43.81,65.55,76.05,80.08
36.09,36.09,63.10,77.32,84.09
31.89,31.89,61.96,72.03,78.99
34.48,34.48,61.06,77.54,83.35
29.65,29.65,64.16,75.42,81.21
26.86,26.86,60.82,76.56,81.67
27.39,27.39,59.81,75.10,82.02
20.95,20.95,63.08,73.40,83.29
16.17,16.17,68.83,71.89,83.39
15.14,15.14,82.40,71.88,82.38
10.19,10.19,81.80,75.12,80.38
9.26,9.26,70.65,76.42,80.66
12.36,12.36,71.56,77.46,80.69
11.59,11.59,64.44,78.79,80.85
16.37,16.37,63.79,78.32,80.49
19.07,19.07,59.82,79.01,81.18
20.77,20.77,58.38,80.57,82.69
25.63,25.63,56.81,79.40,79.72
30.60,30.60,55.72,80.51,81.15
27.96,27.96,53.89,81.71,80.95
